text_input,output
"<mml:msub>
<mml:mi>a</mml:mi>
<mml:mrow>
<mml:mi>c</mml:mi>
<mml:mi>r</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:msup>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mi>G</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mi>a</mml:mi>
</mml:msup>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mfrac>
<mml:mi>m</mml:mi>
<mml:mi>ω</mml:mi>
</mml:mfrac>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mfrac>
</mml:mrow>","a_cr = Symbol('a_cr')
a = Symbol('a')
G = Symbol('G')
m = Symbol('m')
ω = Symbol('ω')
e = Eq(a_cr, cos(G)**a/sin(m/ω))"
"<mml:msub>
<mml:mi>Κ</mml:mi>
<mml:mrow>
<mml:mi>i</mml:mi>
<mml:mi>ν</mml:mi>
<mml:mi>γ</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:msub>
<mml:mi>Ο</mml:mi>
<mml:mrow>
<mml:mi>Β</mml:mi>
<mml:mi>8</mml:mi>
</mml:mrow>
</mml:msub>
<mml:msub>
<mml:mi>π</mml:mi>
<mml:mrow>
<mml:mi>Ζ</mml:mi>
<mml:mi>β</mml:mi>
<mml:mi>2</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mi>υ</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mfrac>
<mml:msub>
<mml:mi>ζ</mml:mi>
<mml:mi>9</mml:mi>
</mml:msub>
<mml:mi>t</mml:mi>
</mml:mfrac>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mfrac>
</mml:mrow>
</mml:mrow>","Κ_iνγ = Symbol('Κ_iνγ')
Ο_Β8 = Symbol('Ο_Β8')
π_Ζβ2 = Symbol('π_Ζβ2')
υ = Symbol('υ')
ζ_9 = Symbol('ζ_9')
t = Symbol('t')
e = Eq(Κ_iνγ, log(Ο_Β8*π_Ζβ2) + sin(υ)/tan(ζ_9/t))"
"<mml:msub>
<mml:mi>n</mml:mi>
<mml:mrow>
<mml:mi>Ψ</mml:mi>
<mml:mi>Ζ</mml:mi>
<mml:mi>Z</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>Ρ</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mo>-</mml:mo>
<mml:mn>2</mml:mn>
</mml:mrow>","n_ΨΖZ = Symbol('n_ΨΖZ')
Ρ = Symbol('Ρ')
e = Eq(n_ΨΖZ, tan(Ρ) - 2)"
"<mml:mi>Γ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msup>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mi>α</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mi>T</mml:mi>
</mml:msup>
<mml:mo>-</mml:mo>
<mml:mn>8</mml:mn>
</mml:mrow>","Γ = Symbol('Γ')
T = Symbol('T')
α = Symbol('α')
e = Eq(Γ, sin(α)**T - 8)"
"<mml:mi>e</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:msub>
<mml:mi>θ</mml:mi>
<mml:mrow>
<mml:mi>h</mml:mi>
<mml:mi>I</mml:mi>
<mml:mi>Π</mml:mi>
</mml:mrow>
</mml:msub>
</mml:msup>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:mn>7</mml:mn>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mi>T</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mfrac>
</mml:mrow>
</mml:mrow>","e = Symbol('e')
θ_hIΠ = Symbol('θ_hIΠ')
T = Symbol('T')
e = Eq(e, exp(θ_hIΠ) + 7/log(T))"
"<mml:mi>O</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:msqrt>
<mml:mi>K</mml:mi>
</mml:msqrt>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>χ</mml:mi>
<mml:mrow>
<mml:mi>Γ</mml:mi>
<mml:mi>θ</mml:mi>
<mml:mi>O</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
</mml:mrow>
<mml:mo>-</mml:mo>
<mml:msub>
<mml:mi>O</mml:mi>
<mml:mrow>
<mml:mi>ξ</mml:mi>
<mml:mi>α</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mrow>","O = Symbol('O')
K = Symbol('K')
χ_ΓθO = Symbol('χ_ΓθO')
O_ξα = Symbol('O_ξα')
e = Eq(O, sqrt(K)*cos(χ_ΓθO) - O_ξα)"
"<mml:msub>
<mml:mi>K</mml:mi>
<mml:mrow>
<mml:mi>a</mml:mi>
<mml:mi>Η</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>C</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mi>s</mml:mi>
<mml:mo>-</mml:mo>
<mml:mn>7</mml:mn>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mi>φ</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>
</mml:mfrac>
</mml:mrow>","K_aΗ = Symbol('K_aΗ')
C = Symbol('C')
s = Symbol('s')
φ = Symbol('φ')
e = Eq(K_aΗ, tan(C)/(log(s - 7)*cos(φ)))"
"<mml:mi>Q</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mo>-</mml:mo>
<mml:msup>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>e</mml:mi>
<mml:mrow>
<mml:mi>j</mml:mi>
<mml:mi>Z</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:msup>
<mml:mi>Ν</mml:mi>
<mml:mn>9</mml:mn>
</mml:msup>
</mml:mfenced>
</mml:mrow>
</mml:msup>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>Κ</mml:mi>
<mml:mrow>
<mml:mi>Ι</mml:mi>
<mml:mi>ε</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","Q = Symbol('Q')
Ν = Symbol('Ν')
e_jZ = Symbol('e_jZ')
Κ_Ιε = Symbol('Κ_Ιε')
e = Eq(Q, -log(e_jZ)**cos(Ν**9) + sin(Κ_Ιε))"
"<mml:msub>
<mml:mi>Χ</mml:mi>
<mml:mrow>
<mml:mi>Ζ</mml:mi>
<mml:mi>L</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:msub>
<mml:mi>χ</mml:mi>
<mml:mi>η</mml:mi>
</mml:msub>
</mml:msup>
<mml:msup>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mi>Η</mml:mi>
</mml:msup>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mn>9</mml:mn>
<mml:mi>j</mml:mi>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:msup>
</mml:mfrac>
</mml:mrow>","Χ_ΖL = Symbol('Χ_ΖL')
χ_η = Symbol('χ_η')
j = Symbol('j')
Η = Symbol('Η')
e = Eq(Χ_ΖL, exp(χ_η)/exp(Η)**log(9*j))"
"<mml:mi>ρ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>o</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>R</mml:mi>
<mml:mrow>
<mml:mi>2</mml:mi>
<mml:mi>τ</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
<mml:msub>
<mml:mi>l</mml:mi>
<mml:mi>5</mml:mi>
</mml:msub>
</mml:mfrac>
</mml:mrow>
</mml:mrow>","ρ = Symbol('ρ')
o = Symbol('o')
R_2τ = Symbol('R_2τ')
l_5 = Symbol('l_5')
e = Eq(ρ, tan(o) + tan(R_2τ)/l_5)"
"<mml:mi>l</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mi>Λ</mml:mi>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mi>j</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","l = Symbol('l')
Λ = Symbol('Λ')
j = Symbol('j')
e = Eq(l, Λ + sin(j))"
"<mml:mi>N</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mo>-</mml:mo>
<mml:msqrt>
<mml:mrow>
<mml:msub>
<mml:mi>O</mml:mi>
<mml:mrow>
<mml:mi>B</mml:mi>
<mml:mi>ω</mml:mi>
<mml:mi>v</mml:mi>
</mml:mrow>
</mml:msub>
<mml:msub>
<mml:mi>ζ</mml:mi>
<mml:mrow>
<mml:mi>y</mml:mi>
<mml:mi>U</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mrow>
</mml:msqrt>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mi>Λ</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","N = Symbol('N')
O_Bωv = Symbol('O_Bωv')
ζ_yU = Symbol('ζ_yU')
Λ = Symbol('Λ')
e = Eq(N, -sqrt(O_Bωv*ζ_yU) + sin(Λ))"
"<mml:mi>Υ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>G</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mn>9</mml:mn>
</mml:mfrac>
</mml:mrow>","Υ = Symbol('Υ')
G = Symbol('G')
e = Eq(Υ, tan(G)/9)"
"<mml:msub>
<mml:mi>Β</mml:mi>
<mml:mrow>
<mml:mi>1</mml:mi>
<mml:mi>Γ</mml:mi>
<mml:mi>α</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mi>y</mml:mi>
</mml:msup>
<mml:mo>+</mml:mo>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mrow>
<mml:mrow>
<mml:mo>-</mml:mo>
<mml:mi>Β</mml:mi>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:msub>
<mml:mi>γ</mml:mi>
<mml:mrow>
<mml:mi>Π</mml:mi>
<mml:mi>I</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mrow>
</mml:msup>
<mml:mo>+</mml:mo>
<mml:mn>4</mml:mn>
</mml:mrow>","Β_1Γα = Symbol('Β_1Γα')
y = Symbol('y')
Β = Symbol('Β')
γ_ΠI = Symbol('γ_ΠI')
e = Eq(Β_1Γα, exp(y) + exp(-Β + γ_ΠI) + 4)"
"<mml:msub>
<mml:mi>Λ</mml:mi>
<mml:mrow>
<mml:mi>s</mml:mi>
<mml:mi>Β</mml:mi>
<mml:mi>A</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:mrow>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>Ζ</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>Ο</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>l</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mfrac>
</mml:mrow>","Λ_sΒA = Symbol('Λ_sΒA')
Ζ = Symbol('Ζ')
Ο = Symbol('Ο')
l = Symbol('l')
e = Eq(Λ_sΒA, tan(Ζ)*tan(Ο)/tan(l))"
"<mml:mi>s</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:msqrt>
<mml:mi>L</mml:mi>
</mml:msqrt>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mi>d</mml:mi>
<mml:mo>+</mml:mo>
<mml:mi>Ψ</mml:mi>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mfrac>
</mml:mrow>","s = Symbol('s')
L = Symbol('L')
d = Symbol('d')
Ψ = Symbol('Ψ')
e = Eq(s, sqrt(L)/cos(d + Ψ))"
"<mml:msub>
<mml:mi>ω</mml:mi>
<mml:mi>j</mml:mi>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mrow>
<mml:mn>3</mml:mn>
<mml:mi>Λ</mml:mi>
</mml:mrow>
</mml:msup>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mi>δ</mml:mi>
<mml:mo>-</mml:mo>
<mml:mn>3</mml:mn>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mi>D</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","ω_j = Symbol('ω_j')
Λ = Symbol('Λ')
δ = Symbol('δ')
D = Symbol('D')
e = Eq(ω_j, exp(3*Λ)*log(δ - 3) + sin(D))"
"<mml:msub>
<mml:mi>ν</mml:mi>
<mml:mi>n</mml:mi>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mo>-</mml:mo>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mi>δ</mml:mi>
<mml:mo>-</mml:mo>
<mml:mn>2</mml:mn>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>s</mml:mi>
<mml:mrow>
<mml:mi>k</mml:mi>
<mml:mi>9</mml:mi>
<mml:mi>E</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>P</mml:mi>
<mml:mrow>
<mml:mi>Υ</mml:mi>
<mml:mi>B</mml:mi>
<mml:mi>m</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","ν_n = Symbol('ν_n')
δ = Symbol('δ')
s_k9E = Symbol('s_k9E')
P_ΥBm = Symbol('P_ΥBm')
e = Eq(ν_n, -sin(δ - 2) + cos(s_k9E) + tan(P_ΥBm))"
"<mml:msub>
<mml:mi>q</mml:mi>
<mml:mi>ζ</mml:mi>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mo>-</mml:mo>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:msub>
<mml:mi>B</mml:mi>
<mml:mrow>
<mml:mi>g</mml:mi>
<mml:mi>ι</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>+</mml:mo>
<mml:msub>
<mml:mi>X</mml:mi>
<mml:mi>e</mml:mi>
</mml:msub>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mfrac>
<mml:mi>C</mml:mi>
<mml:mn>9</mml:mn>
</mml:mfrac>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>E</mml:mi>
<mml:mrow>
<mml:mi>ν</mml:mi>
<mml:mi>Σ</mml:mi>
<mml:mi>κ</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","q_ζ = Symbol('q_ζ')
B_gι = Symbol('B_gι')
X_e = Symbol('X_e')
C = Symbol('C')
E_νΣκ = Symbol('E_νΣκ')
e = Eq(q_ζ, -log(B_gι + X_e)*sin(C/9) + sin(E_νΣκ))"
"<mml:mi>ο</mml:mi>
<mml:mo>=</mml:mo>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mrow>
<mml:mn>2</mml:mn>
<mml:msub>
<mml:mi>d</mml:mi>
<mml:mrow>
<mml:mi>ξ</mml:mi>
<mml:mi>V</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mrow>
</mml:msup>","ο = Symbol('ο')
d_ξV = Symbol('d_ξV')
e = Eq(ο, exp(2*d_ξV))"
"<mml:msub>
<mml:mi>J</mml:mi>
<mml:mrow>
<mml:mi>Δ</mml:mi>
<mml:mi>A</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msqrt>
<mml:msub>
<mml:mi>I</mml:mi>
<mml:mi>Μ</mml:mi>
</mml:msub>
</mml:msqrt>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:msub>
<mml:mi>L</mml:mi>
<mml:mrow>
<mml:mi>L</mml:mi>
<mml:mi>L</mml:mi>
</mml:mrow>
</mml:msub>
<mml:msub>
<mml:mi>Y</mml:mi>
<mml:mrow>
<mml:mi>ν</mml:mi>
<mml:mi>Η</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","J_ΔA = Symbol('J_ΔA')
I_Μ = Symbol('I_Μ')
L_LL = Symbol('L_LL')
Y_νΗ = Symbol('Y_νΗ')
e = Eq(J_ΔA, sqrt(I_Μ) + cos(L_LL*Y_νΗ))"
"<mml:msub>
<mml:mi>b</mml:mi>
<mml:mi>e</mml:mi>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msqrt>
<mml:mrow>
<mml:mi>B</mml:mi>
<mml:mo>-</mml:mo>
<mml:msub>
<mml:mi>l</mml:mi>
<mml:mi>h</mml:mi>
</mml:msub>
</mml:mrow>
</mml:msqrt>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mi>o</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","b_e = Symbol('b_e')
B = Symbol('B')
l_h = Symbol('l_h')
o = Symbol('o')
e = Eq(b_e, sqrt(B - l_h)*cos(o))"
"<mml:mi>Λ</mml:mi>
<mml:mo>=</mml:mo>
<mml:msup>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>Τ</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mi>Ε</mml:mi>
</mml:msup>","Λ = Symbol('Λ')
Ε = Symbol('Ε')
Τ = Symbol('Τ')
e = Eq(Λ, tan(Τ)**Ε)"
"<mml:mi>Ι</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mi>ω</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:msqrt>
<mml:mrow>
<mml:msub>
<mml:mi>Η</mml:mi>
<mml:mrow>
<mml:mi>α</mml:mi>
<mml:mi>x</mml:mi>
<mml:mi>N</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>+</mml:mo>
<mml:mn>6</mml:mn>
</mml:mrow>
</mml:msqrt>
<mml:mi>A</mml:mi>
</mml:mfrac>
</mml:mrow>
</mml:mrow>","Ι = Symbol('Ι')
ω = Symbol('ω')
Η_αxN = Symbol('Η_αxN')
A = Symbol('A')
e = Eq(Ι, sin(ω) + sqrt(Η_αxN + 6)/A)"
"<mml:mi>ζ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msub>
<mml:mi>F</mml:mi>
<mml:mi>K</mml:mi>
</mml:msub>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>d</mml:mi>
<mml:mrow>
<mml:mi>Ζ</mml:mi>
<mml:mi>v</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","ζ = Symbol('ζ')
F_K = Symbol('F_K')
d_Ζv = Symbol('d_Ζv')
e = Eq(ζ, F_K*log(d_Ζv))"
"<mml:mi>i</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:mrow>
<mml:mi>cosh</mml:mi>
<mml:mfenced>
<mml:mn>1</mml:mn>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>i</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>v</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>
</mml:mfrac>
</mml:mrow>","i = Symbol('i')
v = Symbol('v')
e = Eq(i, cosh(1)/(tan(i)*tan(v)))"
"<mml:mi>λ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mo>-</mml:mo>
<mml:msup>
<mml:msub>
<mml:mi>r</mml:mi>
<mml:mi>Κ</mml:mi>
</mml:msub>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:msub>
<mml:mi>N</mml:mi>
<mml:mi>β</mml:mi>
</mml:msub>
<mml:msub>
<mml:mi>n</mml:mi>
<mml:mrow>
<mml:mi>χ</mml:mi>
<mml:mi>W</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:msup>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:msqrt>
<mml:mi>τ</mml:mi>
</mml:msqrt>
</mml:mrow>","λ = Symbol('λ')
N_β = Symbol('N_β')
n_χW = Symbol('n_χW')
r_Κ = Symbol('r_Κ')
τ = Symbol('τ')
e = Eq(λ, -r_Κ**cos(N_β*n_χW) + sqrt(τ))"
"<mml:mi>z</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:msqrt>
<mml:mi>q</mml:mi>
</mml:msqrt>
<mml:msqrt>
<mml:msub>
<mml:mi>W</mml:mi>
<mml:mi>T</mml:mi>
</mml:msub>
</mml:msqrt>
</mml:mfrac>
</mml:mrow>","z = Symbol('z')
q = Symbol('q')
W_T = Symbol('W_T')
e = Eq(z, sqrt(q)/sqrt(W_T))"
"<mml:msub>
<mml:mi>μ</mml:mi>
<mml:mi>w</mml:mi>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>A</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mn>4</mml:mn>
</mml:mrow>","μ_w = Symbol('μ_w')
A = Symbol('A')
e = Eq(μ_w, tan(A) + 4)"
"<mml:msub>
<mml:mi>Φ</mml:mi>
<mml:mrow>
<mml:mi>ψ</mml:mi>
<mml:mi>V</mml:mi>
<mml:mi>N</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:msup>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>τ</mml:mi>
<mml:mrow>
<mml:mi>Ο</mml:mi>
<mml:mi>Ω</mml:mi>
<mml:mi>Λ</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
<mml:msqrt>
<mml:mi>M</mml:mi>
</mml:msqrt>
</mml:msup>","Φ_ψVN = Symbol('Φ_ψVN')
M = Symbol('M')
τ_ΟΩΛ = Symbol('τ_ΟΩΛ')
e = Eq(Φ_ψVN, sin(τ_ΟΩΛ)**(sqrt(M)))"
"<mml:msub>
<mml:mi>E</mml:mi>
<mml:mrow>
<mml:mi>τ</mml:mi>
<mml:mi>Π</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mi>Ι</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>Ν</mml:mi>
<mml:mi>ρ</mml:mi>
</mml:msub>
</mml:mfenced>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mn>2</mml:mn>
</mml:mrow>","E_τΠ = Symbol('E_τΠ')
Ι = Symbol('Ι')
Ν_ρ = Symbol('Ν_ρ')
e = Eq(E_τΠ, sin(Ι) + cos(Ν_ρ) + 2)"
"<mml:msub>
<mml:mi>υ</mml:mi>
<mml:mi>N</mml:mi>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msub>
<mml:mi>Β</mml:mi>
<mml:mrow>
<mml:mi>ζ</mml:mi>
<mml:mi>o</mml:mi>
<mml:mi>4</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>+</mml:mo>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mi>g</mml:mi>
</mml:msup>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mi>ι</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","υ_N = Symbol('υ_N')
Β_ζo4 = Symbol('Β_ζo4')
g = Symbol('g')
ι = Symbol('ι')
e = Eq(υ_N, Β_ζo4 + exp(g) + cos(ι))"
